acquisition_campaignID,NPU_Count,Repeat_Rate,D7_Retention,D30_Retention,D60_Retention,Avg_Post_Tx,Avg_Post_GMV,Avg_Post_Discount,Post_Non_Promo_Tx_Share,Avg_Post_Category_Count,Avg_Post_Merchant_Count
8941,9.0,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.5,2.0,278809.8888888889,16666.666666666668,0.5555555555555556,1.0,1.2222222222222223
8942,75.0,0.6,0.38235294117647056,0.6176470588235294,0.7857142857142857,3.92,946253.2933333333,12199.866666666667,0.8605442176870748,0.9733333333333334,1.28
8943,20.0,0.55,0.42105263157894735,0.5333333333333333,0.8888888888888888,3.15,611216.05,45900.0,0.4126984126984127,1.05,1.7
8944,6.0,0.6666666666666666,0.16666666666666666,0.6,1.0,3.3333333333333335,721728.0,25833.333333333332,0.65,1.5,2.0
8945,35.0,0.8857142857142857,0.5588235294117647,0.84375,0.8571428571428571,18.02857142857143,12422387.771428572,14141.714285714286,0.9461172741679873,1.5142857142857142,1.9142857142857144
8947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,1.0,1.0,0.0,1.0,0.0,2.0,603636.0,85000.0,0.0,1.0,2.0
8951,5.0,0.8,0.6,1.0,1.0,2.2,155920.0,3000.0,0.9090909090909091,1.4,1.4
8952,5.0,1.0,0.6,0.75,1.0,5.6,757246.2,39000.0,0.6785714285714286,3.2,4.2
8953,1.0,1.0,0.0,1.0,0.0,4.0,233000.0,0.0,1.0,2.0,3.0
8954,1.0,1.0,1.0,0.0,0.0,8.0,1123931.0,55000.0,0.75,2.0,5.0
8957,2.0,1.0,0.0,1.0,1.0,2.0,215682.0,17500.0,0.5,1.5,1.5
8958,1.0,1.0,1.0,0.0,0.0,5.0,2055200.0,30000.0,0.6,4.0,4.0
8960,1.0,1.0,1.0,1.0,0.0,4.0,320000.0,40000.0,0.5,2.0,4.0
8964,5.0,0.4,0.4,1.0,0.0,1.6,37800.0,2000.0,0.875,0.8,1.0
8985,66.0,0.2727272727272727,0.15151515151515152,0.21212121212121213,0.25757575757575757,3.8181818181818183,1282893.2575757576,47990.0,0.21031746031746032,0.8484848484848485,1.9696969696969697
8992,6.0,0.5,0.0,0.16666666666666666,0.3333333333333333,3.5,807018.3333333334,19000.0,0.6666666666666666,0.6666666666666666,1.1666666666666667
8993,10.0,0.9,0.4,0.7,0.8,4.5,343447.5,14000.0,0.7333333333333333,1.7,1.9
9006,7.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,2.142857142857143,957350.7142857143,7000.0,0.8,0.7142857142857143,0.8571428571428571
9017,420.0,0.8238095238095238,0.19285714285714287,0.5476190476190477,0.7404761904761905,6.561904761904762,2243638.845238095,16532.75238095238,0.785921625544267,1.3761904761904762,1.8523809523809525
9018,48.0,0.8541666666666666,0.20833333333333334,0.5416666666666666,0.7708333333333334,6.979166666666667,2127319.8333333335,22874.791666666668,0.7522388059701492,1.3958333333333333,2.0416666666666665
9019,26.0,0.9615384615384616,0.2692307692307692,0.7307692307692307,0.8076923076923077,6.076923076923077,2742115.3846153845,21384.615384615383,0.7025316455696202,1.6538461538461537,2.1923076923076925
9020,10.0,0.6,0.2,0.5,0.6,3.4,77400.0,1396.0,0.8529411764705882,1.0,1.3
9036,3.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,184116.66666666666,0.0,1.0,1.0,1.0
9037,676.0,0.40828402366863903,0.1202435312024353,0.32269503546099293,0.5305466237942122,2.2677514792899407,1533600.8668639052,7409.816568047338,0.7286366601435095,0.6671597633136095,0.8920118343195266
9038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9039,15.0,0.2,0.0,0.23076923076923078,0.1,0.26666666666666666,90218.6,666.6666666666666,0.75,0.2,0.2
9050,2.0,1.0,1.0,1.0,1.0,5.5,445400.0,22500.0,0.7272727272727273,1.5,1.5
9057,113.0,0.5752212389380531,0.168141592920354,0.40707964601769914,0.5398230088495575,2.84070796460177,425331.9203539823,20578.035398230088,0.7445482866043613,1.0884955752212389,1.345132743362832
9061,1.0,1.0,0.0,1.0,1.0,4.0,522000.0,112000.0,0.5,3.0,3.0
9097,232.0,0.14224137931034483,0.06896551724137931,0.09051724137931035,0.09691629955947137,0.6379310344827587,1941897.573275862,5778.017241379311,0.5878378378378378,0.23275862068965517,0.33620689655172414
9099,10.0,0.8,0.2,0.4,0.6,7.4,555728.8,12600.0,0.8783783783783784,2.0,2.1
9100,24.0,0.75,0.25,0.625,0.7083333333333334,3.7916666666666665,275807.2916666667,22993.75,0.6813186813186813,1.7083333333333333,2.0833333333333335
9139,261.0,0.5478927203065134,0.26053639846743293,0.44061302681992337,0.5019157088122606,4.605363984674329,214919.7011494253,13529.885057471265,0.7346089850249584,0.8812260536398467,1.4329501915708813
9140,24.0,0.5416666666666666,0.2916666666666667,0.4166666666666667,0.5416666666666666,6.125,1014700.4583333334,66138.25,0.3197278911564626,1.4166666666666667,3.0
9142,2.0,0.5,0.5,0.5,0.5,13.5,7826085.5,38500.0,0.8148148148148148,1.0,2.5
9153,149.0,0.3422818791946309,0.15436241610738255,0.2751677852348993,0.30201342281879195,2.174496644295302,351217.8456375839,5905.838926174497,0.8148148148148148,0.6040268456375839,0.7651006711409396
9158,19.0,0.8421052631578947,0.3157894736842105,0.6842105263157895,0.7368421052631579,19.526315789473685,3173489.4210526315,15736.842105263158,0.9514824797843666,1.7894736842105263,2.6315789473684212
9162,1.0,1.0,0.0,0.0,0.0,2.0,38000.0,0.0,1.0,1.0,1.0
9167,463.0,0.6781857451403888,0.3174946004319654,0.5269978401727862,0.6112311015118791,7.144708423326134,556550.6695464363,13150.194384449243,0.8225513905683193,1.0539956803455723,1.6220302375809936
9169,491.0,0.6293279022403259,0.2545824847250509,0.45621181262729127,0.560081466395112,6.6456211812627295,785545.6802443992,9367.535641547862,0.8596383695985289,0.9959266802443992,1.45010183299389
9170,110.0,0.7818181818181819,0.32727272727272727,0.5909090909090909,0.7090909090909091,6.381818181818182,844718.5454545454,7599.545454545455,0.896011396011396,1.3727272727272728,1.8272727272727274
9179,231.0,0.4025974025974026,0.1941747572815534,0.4857142857142857,0.6231884057971014,2.4891774891774894,317661.29004329006,6199.12987012987,0.8643478260869565,0.670995670995671,0.8051948051948052
9185,2.0,1.0,0.5,1.0,1.0,11.0,1216604.5,0.0,1.0,2.0,3.0
9189,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.333333333333333,1560380.3333333333,122333.33333333333,0.0,1.0,4.0
9206,13.0,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.6153846153846154,11.0,1866076.2307692308,4153.846153846154,0.958041958041958,1.3846153846153846,1.6153846153846154
9230,2.0,0.5,0.0,0.0,0.0,0.5,10000.0,2500.0,0.0,0.5,0.5
9242,1.0,1.0,0.0,1.0,1.0,2.0,116000.0,0.0,1.0,1.0,1.0
9243,8.0,0.625,0.5,0.5,0.625,13.25,267375.0,10373.75,0.9339622641509434,1.0,2.0
9246,1.0,1.0,0.0,1.0,1.0,13.0,7552698.0,10000.0,0.9230769230769231,2.0,3.0
9250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251,1.0,1.0,1.0,1.0,1.0,8.0,639190.0,10000.0,0.875,2.0,2.0
9268,2.0,1.0,0.5,1.0,1.0,8.5,5484550.0,20000.0,0.7647058823529411,2.0,2.0
9269,5.0,0.8,0.4,0.8,0.8,15.6,2779936.2,82594.0,0.6153846153846154,2.2,3.6
9274,3.0,1.0,0.0,1.0,1.0,34.0,5048829.0,110333.33333333333,0.7745098039215687,3.6666666666666665,11.333333333333334
9283,7.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.8571428571428571,7.142857142857143,1708945.2857142857,22642.85714285714,0.8,1.5714285714285714,2.142857142857143
9284,1.0,1.0,0.0,1.0,1.0,1.0,10000.0,0.0,1.0,1.0,1.0
9285,7.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.75,3.0,328659.71428571426,9285.714285714286,0.7142857142857143,1.2857142857142858,1.5714285714285714
9287,134.0,0.7238805970149254,0.23134328358208955,0.624,0.78,4.350746268656716,2805340.1268656715,7817.164179104478,0.8593481989708405,1.126865671641791,1.5149253731343284
9290,1.0,1.0,1.0,1.0,1.0,8.0,1338551.0,10000.0,0.75,2.0,4.0
9291,1.0,1.0,1.0,1.0,1.0,8.0,3030558.0,10000.0,0.875,2.0,3.0
9298,1.0,1.0,0.0,0.0,1.0,1.0,265000.0,0.0,1.0,1.0,1.0
9307,1.0,1.0,1.0,1.0,1.0,3.0,110000.0,0.0,1.0,1.0,1.0
9308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9310,2.0,1.0,0.5,0.5,1.0,15.0,1770522.5,62995.0,0.7666666666666667,2.0,4.5
9311,3.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,35000.0,0.0,1.0,1.0,1.0
9317,2.0,0.5,0.5,0.5,0.5,4.5,159800.0,15000.0,0.7777777777777778,2.0,2.5
9318,1.0,1.0,0.0,0.0,1.0,1.0,125000.0,56000.0,0.0,1.0,1.0
9319,11.0,0.8181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273,20.0,559162.7272727273,7675.454545454545,0.8954545454545455,1.2727272727272727,2.1818181818181817
9320,1.0,1.0,1.0,1.0,1.0,7.0,602300.0,0.0,1.0,3.0,5.0
9321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,1.0,1.0,1.0,1.0,1.0,30.0,1672311.0,392990.0,0.03333333333333333,6.0,16.0
9345,7.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.7142857142857143,2.142857142857143,180428.57142857142,1428.5714285714287,0.9333333333333333,1.4285714285714286,1.5714285714285714
9350,5.0,0.4,0.0,0.0,0.2,0.8,65340.0,0.0,1.0,0.6,0.8
9354,115.0,0.6086956521739131,0.11403508771929824,0.4392523364485981,0.5714285714285714,2.782608695652174,515854.26086956525,6191.304347826087,0.8625,0.8869565217391304,1.1130434782608696
9364,3.0,1.0,0.0,1.0,1.0,12.0,170000.0,3333.3333333333335,0.9722222222222222,1.6666666666666667,1.6666666666666667
9386,244.0,0.7991803278688525,0.2540983606557377,0.6065573770491803,0.7418032786885246,4.209016393442623,2084687.5778688525,13883.606557377048,0.762414800389484,1.319672131147541,1.6967213114754098
9387,488.0,0.7950819672131147,0.25614754098360654,0.6065573770491803,0.7540983606557377,4.956967213114754,2398330.520491803,14864.879098360656,0.7701529557668458,1.2971311475409837,1.7950819672131149
9395,18.0,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.8888888888888888,6.611111111111111,870679.3333333334,7222.222222222223,0.9327731092436975,1.8333333333333333,2.2777777777777777
9413,7.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,5.142857142857143,389204.28571428574,17857.14285714286,0.7777777777777778,1.1428571428571428,1.5714285714285714
9416,2.0,1.0,0.0,1.0,1.0,2.5,160500.0,8000.0,0.8,1.5,1.5
9421,4.0,0.75,0.25,0.5,0.75,4.25,366892.0,7500.0,0.8235294117647058,0.75,1.0
9422,8.0,0.75,0.0,0.25,0.625,5.25,383831.5,13495.0,0.6904761904761905,1.375,2.5
9426,3.0,1.0,0.6666666666666666,1.0,1.0,23.333333333333332,13070500.0,2333.3333333333335,0.9714285714285714,1.3333333333333333,2.0
9427,1.0,1.0,1.0,1.0,1.0,100.0,10840050.0,5000.0,0.99,2.0,2.0
9445,7.0,1.0,0.8571428571428571,1.0,1.0,42.0,1330850.0,25714.285714285714,0.9421768707482994,3.2857142857142856,4.857142857142857
9448,578.0,0.8200692041522492,0.513840830449827,0.7231833910034602,0.8027681660899654,11.103806228373703,1606894.8996539793,10509.778546712803,0.9287940168276722,1.5622837370242215,1.9740484429065743
9470,1.0,1.0,1.0,1.0,1.0,2.0,55306.0,20000.0,0.5,2.0,2.0
9499,1.0,1.0,0.0,0.0,1.0,9.0,1021339.0,57000.0,0.3333333333333333,2.0,5.0
9522,446.0,0.6188340807174888,0.28475336322869954,0.48654708520179374,0.5627802690582959,5.695067264573991,432738.8430493274,8803.811659192825,0.8531496062992125,0.9439461883408071,1.3295964125560538
9524,1.0,1.0,0.0,1.0,1.0,4.0,6388000.0,15000.0,0.75,1.0,1.0
9537,26.0,0.8076923076923077,0.6538461538461539,0.8076923076923077,0.8076923076923077,9.0,564575.5384615385,11265.384615384615,0.8717948717948718,1.6923076923076923,2.0
9538,32.0,0.71875,0.46875,0.59375,0.65625,5.25,632592.03125,7000.0,0.8809523809523809,1.25,1.78125
9541,3.0,1.0,1.0,1.0,1.0,17.666666666666668,259333.33333333334,17500.0,0.8679245283018868,1.0,2.3333333333333335
9551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9558,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,151605.33333333334,3333.3333333333335,0.75,0.6666666666666666,1.0
9564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,2.0,0.5,0.5,0.5,0.5,7.5,384020.0,12500.0,0.8666666666666667,1.5,2.5
9578,2.0,1.0,0.5,1.0,1.0,4.0,1137950.0,70000.0,0.125,2.5,3.0
9579,6.0,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,3.1666666666666665,624126.1666666666,35833.333333333336,0.5789473684210527,1.6666666666666667,2.1666666666666665
9580,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,250333.33333333334,2333.3333333333335,0.75,1.0,1.0
9614,1.0,1.0,0.0,1.0,1.0,1.0,46800.0,10000.0,0.0,1.0,1.0
9620,16.0,0.625,0.1875,0.375,0.5,4.3125,758473.125,2500.0,0.9565217391304348,0.75,0.875
9622,3.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,388114.0,8333.333333333334,0.75,1.0,1.0
9627,19.0,0.47368421052631576,0.15789473684210525,0.42105263157894735,0.7142857142857143,1.105263157894737,160785.42105263157,10315.78947368421,0.6666666666666666,0.8947368421052632,1.0526315789473684
9631,3.0,1.0,0.0,0.6666666666666666,1.0,10.0,568666.6666666666,10666.666666666666,0.8666666666666667,2.3333333333333335,3.3333333333333335
9632,211.0,0.44549763033175355,0.27014218009478674,0.38388625592417064,0.43601895734597157,1.5023696682464456,453430.6066350711,20543.60663507109,0.5993690851735016,0.7014218009478673,0.8151658767772512
9643,2.0,0.5,0.5,0.5,0.5,3.5,63500.0,0.0,1.0,0.5,0.5
9645,89.0,0.10112359550561797,0.0898876404494382,0.0898876404494382,0.10112359550561797,1.3932584269662922,370629.76404494385,13151.685393258427,0.3870967741935484,0.33707865168539325,0.5842696629213483
9646,50.0,0.44,0.26,0.44,0.4,0.82,226754.58,9580.0,0.6341463414634146,0.5,0.56
9648,2.0,1.0,0.5,1.0,1.0,16.0,1513378.5,20000.0,0.9375,2.5,4.5
9649,5.0,0.6,0.2,0.6,0.6,1.6,215900.0,8000.0,0.75,0.6,0.8
9650,193.0,0.14507772020725387,0.07772020725388601,0.05673758865248227,0.09836065573770492,0.6632124352331606,126216.14507772021,9735.751295336788,0.25,0.2849740932642487,0.46632124352331605
9651,166.0,0.10240963855421686,0.07878787878787878,0.10303030303030303,0.087248322147651,0.7951807228915663,125437.7891566265,6804.21686746988,0.4166666666666667,0.2469879518072289,0.45180722891566266
9664,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9669,76.0,0.4868421052631579,0.36764705882352944,0.5,0.6190476190476191,7.5131578947368425,2269763.460526316,24460.526315789473,0.819614711033275,0.9605263157894737,1.4605263157894737
9689,9.0,0.7777777777777778,0.25,0.5,0.0,1.7777777777777777,169072.22222222222,6111.111111111111,0.625,1.0,1.0
9700,11.0,0.7272727272727273,0.36363636363636365,0.7272727272727273,0.7272727272727273,3.3636363636363638,940326.1818181818,11363.636363636364,0.7837837837837838,1.4545454545454546,1.7272727272727273
9702,47.0,0.425531914893617,0.1276595744680851,0.28888888888888886,0.3333333333333333,1.2553191489361701,239169.27659574468,9085.106382978724,0.7457627118644068,0.6595744680851063,0.7872340425531915
9705,171.0,0.4327485380116959,0.18181818181818182,0.39568345323741005,0.5108695652173914,1.3216374269005848,145893.95321637427,10431.684210526315,0.6814159292035398,0.7134502923976608,0.8362573099415205
9709,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.333333333333334,2109425.0,0.0,1.0,1.6666666666666667,2.6666666666666665
9732,99.0,0.20202020202020202,0.14634146341463414,0.28846153846153844,0.4074074074074074,0.5757575757575758,88558.61616161616,5717.171717171717,0.5263157894736842,0.31313131313131315,0.36363636363636365
9734,2.0,1.0,1.0,1.0,1.0,7.5,2435950.0,10000.0,0.8666666666666667,2.5,2.5
9735,11.0,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.3333333333333333,1.9090909090909092,78445.45454545454,1818.1818181818182,0.9047619047619048,0.5454545454545454,0.7272727272727273
9736,39.0,0.6666666666666666,0.48717948717948717,0.5641025641025641,0.6176470588235294,2.641025641025641,290604.28205128206,9538.461538461539,0.6990291262135923,0.8461538461538461,1.205128205128205
9738,1.0,1.0,0.0,1.0,0.0,2.0,369043.0,0.0,1.0,1.0,1.0
9739,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.666666666666667,821389.3333333334,86333.33333333333,0.11764705882352941,1.6666666666666667,4.0
9740,1.0,1.0,1.0,1.0,0.0,12.0,5019092.0,40000.0,0.75,3.0,6.0
9745,11.0,0.7272727272727273,0.2727272727272727,0.45454545454545453,0.7,2.8181818181818183,111504.45454545454,2181.818181818182,0.8709677419354839,0.8181818181818182,1.2727272727272727
9746,17.0,0.4117647058823529,0.11764705882352941,0.29411764705882354,0.4666666666666667,3.235294117647059,94358.11764705883,1764.7058823529412,0.9454545454545454,0.7647058823529411,0.9411764705882353
9749,1.0,1.0,0.0,1.0,1.0,5.0,410000.0,10000.0,0.8,2.0,2.0
9756,3.0,1.0,1.0,1.0,1.0,11.0,7050916.666666667,1666.6666666666667,0.9696969696969697,1.3333333333333333,1.6666666666666667
9768,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,8.666666666666666,491422.3333333333,20000.0,0.8461538461538461,1.3333333333333333,2.6666666666666665
9770,181.0,0.6685082872928176,0.20441988950276244,0.48066298342541436,0.6464088397790055,3.883977900552486,1214050.4309392264,10563.53591160221,0.813655761024182,1.1104972375690607,1.425414364640884
9771,418.0,0.7655502392344498,0.23444976076555024,0.5956937799043063,0.7392344497607656,3.7344497607655502,1828358.1483253588,7959.33014354067,0.8283151825752723,1.2583732057416268,1.5980861244019138
9773,129.0,0.7441860465116279,0.2248062015503876,0.5891472868217055,0.7131782945736435,4.217054263565892,2093536.0852713177,10782.945736434109,0.8161764705882353,1.1627906976744187,1.6124031007751938
9796,1.0,1.0,0.0,0.0,1.0,2.0,22000.0,0.0,1.0,1.0,1.0
9827,5.0,0.4,0.2,0.4,0.4,1.8,251565.8,0.0,1.0,0.6,0.8
9828,1.0,1.0,1.0,1.0,1.0,13.0,1069493.0,105000.0,0.8461538461538461,4.0,6.0
9897,12.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.9166666666666666,46083.333333333336,13083.333333333334,0.45454545454545453,0.6666666666666666,0.6666666666666666
9898,126.0,0.23015873015873015,0.12280701754385964,0.19047619047619047,0.4375,0.7619047619047619,81469.61904761905,4484.126984126984,0.7395833333333334,0.35714285714285715,0.49206349206349204
9909,1.0,1.0,0.0,0.0,1.0,1.0,50000.0,0.0,1.0,1.0,1.0
9913,6.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,11.5,1453335.1666666667,128416.66666666667,0.3333333333333333,2.6666666666666665,6.333333333333333
9928,46.0,0.34782608695652173,0.2391304347826087,0.32608695652173914,0.375,3.5217391304347827,435490.5869565217,6260.869565217391,0.9074074074074074,0.5434782608695652,0.6086956521739131
9929,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,103545.33333333333,3333.3333333333335,0.0,0.3333333333333333,0.3333333333333333
9931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9948,1.0,1.0,1.0,1.0,1.0,4.0,71000.0,10000.0,0.75,2.0,3.0
9957,2.0,1.0,1.0,1.0,1.0,6.5,727822.0,107500.0,0.0,3.5,5.5
9958,2.0,0.5,0.5,0.5,0.5,4.5,102325.0,0.0,1.0,1.0,1.0
9963,1.0,1.0,1.0,1.0,1.0,12.0,3692600.0,80000.0,0.5833333333333334,2.0,5.0
9964,10.0,0.5,0.0,0.4,0.0,0.9,1026994.0,9000.0,0.5555555555555556,0.8,0.8
9967,8.0,0.25,0.0,0.25,0.0,0.25,123441.5,2500.0,0.5,0.25,0.25
9974,7.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,8.571428571428571,768535.7142857143,2000.0,0.95,1.1428571428571428,1.2857142857142858
9985,1.0,1.0,1.0,1.0,0.0,5.0,107000.0,0.0,1.0,2.0,3.0
9986,1.0,1.0,1.0,1.0,0.0,1.0,50000.0,0.0,1.0,1.0,1.0
9987,1.0,1.0,1.0,1.0,0.0,9.0,1232338.0,0.0,1.0,4.0,5.0
9995,15.0,0.3333333333333333,0.2,0.26666666666666666,0.3333333333333333,1.7333333333333334,335666.6666666667,2000.0,0.8461538461538461,0.4,0.4
10029,1.0,1.0,1.0,1.0,0.0,17.0,347000.0,10000.0,0.8823529411764706,1.0,2.0
10048,2.0,1.0,1.0,1.0,1.0,9.5,1325000.0,12500.0,0.8947368421052632,1.5,1.5
10057,1.0,1.0,1.0,1.0,0.0,5.0,363900.0,15000.0,0.8,2.0,2.0
10071,253.0,0.766798418972332,0.5177865612648221,0.7193675889328063,0.7783251231527094,9.66403162055336,1420958.0158102766,6779.01185770751,0.9525562372188139,1.2608695652173914,1.541501976284585
10072,84.0,0.75,0.38095238095238093,0.6428571428571429,0.7272727272727273,6.607142857142857,622103.9404761905,4928.571428571428,0.9423423423423424,1.1666666666666667,1.4880952380952381
10073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10135,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,13.0,0.46153846153846156,0.38461538461538464,0.4,0.0,7.846153846153846,361436.76923076925,32727.69230769231,0.2549019607843137,0.9230769230769231,1.9230769230769231
10142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10150,13.0,0.5384615384615384,0.15384615384615385,0.5454545454545454,0.0,1.6153846153846154,156693.23076923078,14615.384615384615,0.42857142857142855,0.6923076923076923,1.3846153846153846
10154,1.0,1.0,1.0,1.0,0.0,3.0,324000.0,0.0,1.0,1.0,1.0
10159,1.0,1.0,1.0,1.0,0.0,17.0,3186032.0,0.0,1.0,2.0,3.0
10183,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10184,1.0,1.0,0.0,0.0,0.0,1.0,53000.0,0.0,1.0,1.0,1.0
10185,13.0,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.9230769230769231,71582.30769230769,1538.4615384615386,0.9166666666666666,0.5384615384615384,0.6153846153846154
10187,2.0,1.0,0.5,1.0,0.0,5.5,146750.0,48999.5,0.2727272727272727,2.0,3.5
10193,17.0,0.5882352941176471,0.5294117647058824,0.5882352941176471,0.0,15.588235294117647,827776.4705882353,4705.882352941177,0.9735849056603774,0.9411764705882353,1.1176470588235294
10194,32.0,0.65625,0.21875,0.59375,1.0,1.65625,650222.625,12500.0,0.5283018867924528,1.0,1.40625
10195,265.0,0.6226415094339622,0.20754716981132076,0.5509433962264151,0.8571428571428571,1.950943396226415,807241.6679245284,5543.245283018868,0.793036750483559,0.9207547169811321,1.139622641509434
10196,5.0,0.2,0.2,0.2,0.0,0.2,100000.0,0.0,1.0,0.2,0.2
10197,32.0,0.5,0.1875,0.375,0.0,1.0625,238150.90625,3343.75,0.7058823529411765,0.6875,0.8125
10198,1.0,1.0,0.0,1.0,0.0,1.0,410000.0,0.0,1.0,1.0,1.0
10199,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10249,1478.0,0.401894451962111,0.150354609929078,0.43126967471143757,0.5,1.16914749661705,509019.87753721245,3323.4100135318,0.765625,0.5412719891745602,0.7023004059539919
10286,27.0,0.14814814814814814,0.15789473684210525,0.0,0.0,0.2222222222222222,23505.703703703704,1851.851851851852,0.8333333333333334,0.14814814814814814,0.14814814814814814
10290,12.0,0.75,0.7,0.3333333333333333,0.0,2.4166666666666665,340438.8333333333,32666.666666666668,0.1724137931034483,1.25,2.0833333333333335
10293,16.0,0.5,0.3125,0.5,0.0,4.9375,594233.75,15625.0,0.810126582278481,0.875,1.25
10306,4.0,0.25,0.0,0.25,0.0,0.5,47637.0,2500.0,0.5,0.5,0.5
10347,16.0,0.3125,0.3125,0.4,0.0,1.5,226237.875,16937.5,0.4583333333333333,0.9375,1.0625
10348,7.0,0.8571428571428571,0.5714285714285714,1.0,0.0,8.571428571428571,833364.0,45000.0,0.4666666666666667,1.8571428571428572,2.5714285714285716
10356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10358,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10359,1.0,1.0,1.0,1.0,0.0,4.0,1757050.0,60000.0,0.5,2.0,2.0
10360,5.0,0.8,0.6,0.8,0.0,1.4,154125.0,3000.0,0.7142857142857143,1.4,1.4
10390,2.0,0.5,0.0,0.0,0.0,1.0,112500.0,10000.0,0.5,1.0,1.0
10391,7.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,3528.5714285714284,0.0,1.0,0.14285714285714285,0.14285714285714285
10396,31.0,0.3225806451612903,0.20689655172413793,0.32,0.0,0.7741935483870968,8870.967741935483,515.8064516129032,0.875,0.41935483870967744,0.45161290322580644
10398,31.0,0.7419354838709677,0.2903225806451613,0.6129032258064516,0.0,3.5161290322580645,380868.48387096776,7645.1612903225805,0.8899082568807339,1.1612903225806452,1.3870967741935485
10399,9.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,6.888888888888889,252555.55555555556,1111.111111111111,0.9838709677419355,0.7777777777777778,1.0
10404,11.0,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.0,0.6363636363636364,84245.45454545454,0.0,1.0,0.36363636363636365,0.45454545454545453
10406,2.0,0.5,1.0,0.0,0.0,0.5,1758000.0,0.0,1.0,0.5,0.5
10413,10.0,0.8,0.6,0.8,0.0,5.1,769848.4,3000.0,0.9607843137254902,1.2,1.2
10414,13.0,0.46153846153846156,0.25,0.375,0.0,1.3076923076923077,383074.1538461539,7692.307692307692,0.8235294117647058,0.6153846153846154,0.6923076923076923
10425,14.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,29857.14285714286,0.0,1.0,0.2857142857142857,0.2857142857142857
